feedback_id,source,app_name,feedback_text,rating,created_date,language,platform
FDBK00939,Support Ticket,Swiggy,I did not receive the order confirmation notification. After returning to the app. I had to restart the app to continue. It worked better in the past.,5.0,"Feb 08, 2025",Telugu,Web
FDBK00940,Social Media,Grubhub,Search results are not relevant to what I type. While ordering from a saved address. I had to restart the app to continue. It worked better in the past.,5.0,23/03/2025,English,Web
FDBK00941,Email,Swiggy,Items disappear from my cart before checkout. When switching between wi-fi and mobile data. I had to restart the app to continue. It worked better in the past.,4.0,2026-06-14,English,Web
FDBK00942,Google Play,DoorDash,Please add dark mode to the app. During the evening. I had to restart the app to continue. It worked better in the past.,4.0,21-03-2025,Telugu,Android
FDBK00943,Survey,Grubhub,I cannot reach a real support agent through the app. After placing a second order. I had to restart the app to continue. It worked better in the past.,4.0,"Apr 26, 2026",Tamil,iOS
FDBK00944,Support Ticket,DoorDash,My saved address disappeared after the app update. When several items are in the cart. I had to restart the app to continue. It worked better in the past.,,08-03-2026,English,Android
FDBK00945,Social Media,Uber Eats,The app gave an inaccurate delivery estimate. While checking a previous order. I had to restart the app to continue. It worked better in the past.,1.0,08-11-2025,Telugu,Android
FDBK00946,Email,Swiggy,The app is easy to use and checkout is very smooth. After the latest update. I had to try the same action again. It worked better in the past.,5.0,22-02-2025,English,Web
FDBK00947,Google Play,DoorDash,The app crashes whenever I open the orders page. On my android phone. I had to try the same action again. It worked better in the past.,4.0,26/03/2025,English,Android
FDBK00948,Support Ticket,Swiggy,The new interface is confusing and navigation takes too many steps. On my iphone. I had to try the same action again. It worked better in the past.,,15-10-2025,Tamil,Android
FDBK00949,Survey,DoorDash,The app takes too long to load even on a fast connection. When using mobile data. I had to try the same action again. It worked better in the past.,5.0,28/06/2025,English,iOS
FDBK00950,Email,Swiggy,I cannot log in after the latest update. After reopening the app. I had to try the same action again. It worked better in the past.,2.0,"Aug 30, 2025",English,Android
FDBK00951,Survey,Uber Eats,Money was deducted but the order was not confirmed. During a busy lunch period. I had to try the same action again. It worked better in the past.,,29/05/2025,Hindi,Android
FDBK00952,Email,DoorDash,The order tracking map stopped updating. While using the latest app version. I had to try the same action again. It worked better in the past.,2.0,27/03/2026,English,iOS
FDBK00953,Survey,Uber Eats,I did not receive the order confirmation notification. When trying to complete checkout. I had to try the same action again. It worked better in the past.,2.0,2025-04-29,Hindi,iOS
FDBK00954,Social Media,Uber Eats,Search results are not relevant to what I type. After returning to the app. I had to try the same action again. It worked better in the past.,3.0,03/05/2026,Hindi,iOS
FDBK00955,Support Ticket,Uber Eats,Items disappear from my cart before checkout. While ordering from a saved address. I had to try the same action again. It worked better in the past.,1.0,"May 29, 2025",Hindi,iOS
FDBK00956,Email,DoorDash,Please add dark mode to the app. When switching between wi-fi and mobile data. I had to try the same action again. It worked better in the past.,1.0,2026-06-27,Hindi,iOS
FDBK00957,Google Play,DoorDash,I cannot reach a real support agent through the app. During the evening. I had to try the same action again. It worked better in the past.,2.0,10-12-2025,Tamil,Web
FDBK00958,Social Media,Grubhub,My saved address disappeared after the app update. After placing a second order. I had to try the same action again. It worked better in the past.,5.0,18/04/2026,English,iOS
FDBK00959,Google Play,Swiggy,The app gave an inaccurate delivery estimate. When several items are in the cart. I had to try the same action again. It worked better in the past.,4.0,04-07-2025,English,Android
FDBK00960,Google Play,Uber Eats,The app is easy to use and checkout is very smooth. While checking a previous order. I had to try the same action again. It worked better in the past.,5.0,2026-02-26,English,Android
FDBK00961,Google Play,Swiggy,The app crashes whenever I open the orders page. After the latest update. The problem made the order process difficult. It worked better in the past.,2.0,18-10-2025,Telugu,Android
FDBK00962,Social Media,Swiggy,The new interface is confusing and navigation takes too many steps. On my android phone. The problem made the order process difficult. It worked better in the past.,4.0,28/02/2025,Tamil,Android
FDBK00963,Social Media,Grubhub,The app takes too long to load even on a fast connection. On my iphone. The problem made the order process difficult. It worked better in the past.,3.0,30/03/2025,English,Android
FDBK00964,Survey,Swiggy,I cannot log in after the latest update. When using mobile data. The problem made the order process difficult. It worked better in the past.,2.0,08-07-2025,Tamil,Web
FDBK00965,Social Media,DoorDash,Money was deducted but the order was not confirmed. After reopening the app. The problem made the order process difficult. It worked better in the past.,5.0,"Oct 11, 2025",English,Android
FDBK00966,Google Play,Uber Eats,The order tracking map stopped updating. During a busy lunch period. The problem made the order process difficult. It worked better in the past.,,17-03-2025,Hindi,iOS
FDBK00967,Support Ticket,Zomato,I did not receive the order confirmation notification. While using the latest app version. The problem made the order process difficult. It worked better in the past.,,03-03-2025,Hindi,Android
FDBK00968,Survey,Zomato,Search results are not relevant to what I type. When trying to complete checkout. The problem made the order process difficult. It worked better in the past.,4.0,19/05/2026,Tamil,Web
FDBK00969,Survey,Zomato,Items disappear from my cart before checkout. After returning to the app. The problem made the order process difficult. It worked better in the past.,4.0,22/04/2025,Telugu,Android
FDBK00970,Google Play,Swiggy,Please add dark mode to the app. While ordering from a saved address. The problem made the order process difficult. It worked better in the past.,1.0,29-03-2026,English,iOS
FDBK00971,App Store,Swiggy,I cannot reach a real support agent through the app. When switching between wi-fi and mobile data. The problem made the order process difficult. It worked better in the past.,3.0,2026-04-02,English,Web
FDBK00972,Support Ticket,Uber Eats,My saved address disappeared after the app update. During the evening. The problem made the order process difficult. It worked better in the past.,5.0,30/09/2025,Telugu,Android
FDBK00973,Survey,Uber Eats,The app gave an inaccurate delivery estimate. After placing a second order. The problem made the order process difficult. It worked better in the past.,3.0,"Jun 12, 2026",Tamil,Android
FDBK00974,Survey,Uber Eats,The app is easy to use and checkout is very smooth. When several items are in the cart. The problem made the order process difficult. It worked better in the past.,4.0,08/07/2026,English,iOS
FDBK00975,Google Play,Swiggy,The app crashes whenever I open the orders page. While checking a previous order. The problem made the order process difficult. It worked better in the past.,3.0,08-12-2025,English,iOS
FDBK00976,Support Ticket,Zomato,The new interface is confusing and navigation takes too many steps. After the latest update. The issue is still happening. It worked better in the past.,,"Mar 24, 2025",English,Android
FDBK00977,Social Media,Uber Eats,The app takes too long to load even on a fast connection. On my android phone. The issue is still happening. It worked better in the past.,2.0,29/01/2026,English,iOS
FDBK00978,Survey,Zomato,I cannot log in after the latest update. On my iphone. The issue is still happening. It worked better in the past.,5.0,2026-05-14,English,Android
FDBK00979,Email,Zomato,Money was deducted but the order was not confirmed. When using mobile data. The issue is still happening. It worked better in the past.,5.0,2025-07-17,Hindi,Web
FDBK00980,Email,Uber Eats,The order tracking map stopped updating. After reopening the app. The issue is still happening. It worked better in the past.,3.0,06-03-2025,English,Android
FDBK00981,Social Media,Swiggy,I did not receive the order confirmation notification. During a busy lunch period. The issue is still happening. It worked better in the past.,2.0,2025-12-14,Hindi,Android
FDBK00982,Email,Zomato,Search results are not relevant to what I type. While using the latest app version. The issue is still happening. It worked better in the past.,5.0,"Aug 05, 2025",Tamil,Android
FDBK00983,App Store,Uber Eats,Items disappear from my cart before checkout. When trying to complete checkout. The issue is still happening. It worked better in the past.,5.0,2025-03-15,Tamil,Android
FDBK00984,Social Media,Zomato,Please add dark mode to the app. After returning to the app. The issue is still happening. It worked better in the past.,2.0,2026-04-28,English,Android
FDBK00985,Google Play,Uber Eats,I cannot reach a real support agent through the app. While ordering from a saved address. The issue is still happening. It worked better in the past.,,21-02-2025,Telugu,Android
FDBK00986,Survey,Grubhub,My saved address disappeared after the app update. When switching between wi-fi and mobile data. The issue is still happening. It worked better in the past.,1.0,2025-03-07,Telugu,Android
FDBK00987,Support Ticket,Uber Eats,The app gave an inaccurate delivery estimate. During the evening. The issue is still happening. It worked better in the past.,3.0,06/03/2025,English,Android
FDBK00988,App Store,Swiggy,The app is easy to use and checkout is very smooth. After placing a second order. The issue is still happening. It worked better in the past.,5.0,13/07/2026,Telugu,Android
FDBK00989,Support Ticket,Zomato,The app crashes whenever I open the orders page. When several items are in the cart. The issue is still happening. It worked better in the past.,1.0,2025-12-10,Hindi,Android
FDBK00990,App Store,Grubhub,The new interface is confusing and navigation takes too many steps. While checking a previous order. The issue is still happening. It worked better in the past.,3.0,14/01/2026,English,Android
FDBK00991,App Store,Swiggy,The app takes too long to load even on a fast connection. After the latest update. This worked correctly before. It worked better in the past.,,"Apr 13, 2025",Hindi,Android
FDBK00992,Google Play,Grubhub,I cannot log in after the latest update. On my android phone. This worked correctly before. It worked better in the past.,2.0,2025-01-07,English,Web
FDBK00993,App Store,DoorDash,Money was deducted but the order was not confirmed. On my iphone. This worked correctly before. It worked better in the past.,2.0,03/05/2026,Telugu,Web
FDBK00994,Email,Swiggy,The order tracking map stopped updating. When using mobile data. This worked correctly before. It worked better in the past.,2.0,26/02/2026,Telugu,Android
FDBK00995,Support Ticket,DoorDash,I did not receive the order confirmation notification. After reopening the app. This worked correctly before. It worked better in the past.,5.0,2026-05-27,Hindi,Android
FDBK00996,Google Play,Grubhub,Search results are not relevant to what I type. During a busy lunch period. This worked correctly before. It worked better in the past.,2.0,26/07/2026,English,iOS
FDBK00997,Social Media,Zomato,Items disappear from my cart before checkout. While using the latest app version. This worked correctly before. It worked better in the past.,3.0,07/07/2026,English,Android
FDBK00998,App Store,Uber Eats,Please add dark mode to the app. When trying to complete checkout. This worked correctly before. It worked better in the past.,,2025-07-18,Hindi,Android
FDBK00999,Social Media,DoorDash,I cannot reach a real support agent through the app. After returning to the app. This worked correctly before. It worked better in the past.,1.0,2025-06-13,English,Android
FDBK01000,Email,Uber Eats,My saved address disappeared after the app update. While ordering from a saved address. This worked correctly before. It worked better in the past.,2.0,22-03-2026,English,Android
FDBK01001,Google Play,Uber Eats,The app gave an inaccurate delivery estimate. When switching between wi-fi and mobile data. This worked correctly before. It worked better in the past.,2.0,23/02/2025,Telugu,Android
FDBK01002,Survey,Grubhub,The app is easy to use and checkout is very smooth. During the evening. This worked correctly before. It worked better in the past.,5.0,14/03/2025,Telugu,iOS
FDBK01003,Social Media,DoorDash,The app crashes whenever I open the orders page. After placing a second order. This worked correctly before. It worked better in the past.,5.0,06/03/2026,English,Android
FDBK01004,App Store,Uber Eats,The new interface is confusing and navigation takes too many steps. When several items are in the cart. This worked correctly before. It worked better in the past.,1.0,30/11/2025,English,Web
FDBK01005,Email,Uber Eats,The app takes too long to load even on a fast connection. While checking a previous order. This worked correctly before. It worked better in the past.,3.0,2025-08-14,English,Web
FDBK01006,Survey,Zomato,I cannot log in after the latest update. After the latest update. I expected the app to handle this more smoothly. It worked better in the past.,4.0,29/05/2025,Hindi,iOS
FDBK01007,App Store,DoorDash,Money was deducted but the order was not confirmed. On my android phone. I expected the app to handle this more smoothly. It worked better in the past.,5.0,"May 20, 2025",English,Android
FDBK01008,Social Media,Grubhub,The order tracking map stopped updating. On my iphone. I expected the app to handle this more smoothly. It worked better in the past.,1.0,10/12/2025,English,iOS
FDBK01009,Survey,Uber Eats,I did not receive the order confirmation notification. When using mobile data. I expected the app to handle this more smoothly. It worked better in the past.,,2025-05-20,Hindi,Android
FDBK01010,Email,Zomato,Search results are not relevant to what I type. After reopening the app. I expected the app to handle this more smoothly. It worked better in the past.,2.0,18/12/2025,Tamil,Android
FDBK01011,Survey,Grubhub,Items disappear from my cart before checkout. During a busy lunch period. I expected the app to handle this more smoothly. It worked better in the past.,1.0,21/07/2026,Hindi,Android
FDBK01012,Google Play,Uber Eats,Please add dark mode to the app. While using the latest app version. I expected the app to handle this more smoothly. It worked better in the past.,2.0,"Apr 30, 2026",Tamil,Android
FDBK01013,Email,Zomato,I cannot reach a real support agent through the app. When trying to complete checkout. I expected the app to handle this more smoothly. It worked better in the past.,3.0,11-09-2025,Telugu,Android
FDBK01014,Google Play,Uber Eats,My saved address disappeared after the app update. After returning to the app. I expected the app to handle this more smoothly. It worked better in the past.,1.0,"Jan 06, 2025",Tamil,Android
FDBK01015,Social Media,Swiggy,The app gave an inaccurate delivery estimate. While ordering from a saved address. I expected the app to handle this more smoothly. It worked better in the past.,3.0,"Mar 12, 2026",Hindi,Web
FDBK01016,Google Play,Uber Eats,The app is easy to use and checkout is very smooth. When switching between wi-fi and mobile data. I expected the app to handle this more smoothly. It worked better in the past.,5.0,2025-09-04,English,Android
FDBK01017,Social Media,Swiggy,The app crashes whenever I open the orders page. During the evening. I expected the app to handle this more smoothly. It worked better in the past.,2.0,03-01-2026,English,Web
FDBK01018,Survey,Grubhub,The new interface is confusing and navigation takes too many steps. After placing a second order. I expected the app to handle this more smoothly. It worked better in the past.,5.0,09/11/2025,Tamil,Android
FDBK01019,App Store,Uber Eats,The app takes too long to load even on a fast connection. When several items are in the cart. I expected the app to handle this more smoothly. It worked better in the past.,,"Apr 11, 2026",English,iOS
FDBK01020,Social Media,Swiggy,I cannot log in after the latest update. While checking a previous order. I expected the app to handle this more smoothly. It worked better in the past.,,2026-04-21,Hindi,iOS
FDBK01021,Survey,DoorDash,Money was deducted but the order was not confirmed. After the latest update. The problem started recently. It worked better in the past.,2.0,2026-06-28,Tamil,Android
FDBK01022,Google Play,Grubhub,The order tracking map stopped updating. On my android phone. The problem started recently. It worked better in the past.,5.0,24-03-2025,Tamil,iOS
FDBK01023,Support Ticket,Uber Eats,I did not receive the order confirmation notification. On my iphone. The problem started recently. It worked better in the past.,3.0,2025-02-22,Telugu,Android
FDBK01024,Social Media,Grubhub,Search results are not relevant to what I type. When using mobile data. The problem started recently. It worked better in the past.,2.0,10-01-2026,Tamil,Android
FDBK01025,Support Ticket,Zomato,Items disappear from my cart before checkout. After reopening the app. The problem started recently. It worked better in the past.,2.0,29/07/2026,Telugu,Android
FDBK01026,Social Media,Zomato,Please add dark mode to the app. During a busy lunch period. The problem started recently. It worked better in the past.,,05/05/2026,English,iOS
FDBK01027,Google Play,Swiggy,I cannot reach a real support agent through the app. While using the latest app version. The problem started recently. It worked better in the past.,2.0,"Oct 01, 2025",English,iOS
FDBK01028,Email,Swiggy,My saved address disappeared after the app update. When trying to complete checkout. The problem started recently. It worked better in the past.,4.0,"Apr 09, 2026",Hindi,iOS
FDBK01029,Social Media,Swiggy,The app gave an inaccurate delivery estimate. After returning to the app. The problem started recently. It worked better in the past.,,08-04-2026,English,Web
FDBK01030,App Store,DoorDash,The app is easy to use and checkout is very smooth. While ordering from a saved address. The problem started recently. It worked better in the past.,5.0,2025-03-31,English,Android
FDBK01031,Social Media,Zomato,The app crashes whenever I open the orders page. When switching between wi-fi and mobile data. The problem started recently. It worked better in the past.,1.0,18-06-2025,Hindi,Android
FDBK01032,Survey,Grubhub,The new interface is confusing and navigation takes too many steps. During the evening. The problem started recently. It worked better in the past.,2.0,2025-07-29,English,Web
FDBK01033,Social Media,Swiggy,The app takes too long to load even on a fast connection. After placing a second order. The problem started recently. It worked better in the past.,3.0,"Dec 22, 2025",English,Android
FDBK01034,App Store,Grubhub,I cannot log in after the latest update. When several items are in the cart. The problem started recently. It worked better in the past.,,2025-03-06,Tamil,iOS
FDBK01035,Social Media,DoorDash,Money was deducted but the order was not confirmed. While checking a previous order. The problem started recently. It worked better in the past.,5.0,26-02-2026,Hindi,Web
FDBK01036,App Store,DoorDash,The order tracking map stopped updating. After the latest update. I could not complete the task without retrying. It worked better in the past.,4.0,14-04-2026,English,iOS
FDBK01037,Support Ticket,Swiggy,I did not receive the order confirmation notification. On my android phone. I could not complete the task without retrying. It worked better in the past.,2.0,"Aug 21, 2025",English,iOS
FDBK01038,Email,Zomato,Search results are not relevant to what I type. On my iphone. I could not complete the task without retrying. It worked better in the past.,2.0,"Oct 19, 2025",Tamil,iOS
FDBK01039,Social Media,Zomato,Items disappear from my cart before checkout. When using mobile data. I could not complete the task without retrying. It worked better in the past.,,06/07/2025,English,Android
FDBK01040,Email,Zomato,Please add dark mode to the app. After reopening the app. I could not complete the task without retrying. It worked better in the past.,2.0,2025-04-30,Hindi,iOS
FDBK01041,Email,Swiggy,I cannot reach a real support agent through the app. During a busy lunch period. I could not complete the task without retrying. It worked better in the past.,2.0,14/01/2026,Tamil,iOS
FDBK01042,Survey,Grubhub,My saved address disappeared after the app update. While using the latest app version. I could not complete the task without retrying. It worked better in the past.,2.0,19/12/2025,English,iOS
FDBK01043,Survey,Zomato,The app gave an inaccurate delivery estimate. When trying to complete checkout. I could not complete the task without retrying. It worked better in the past.,3.0,2025-05-05,Hindi,iOS
FDBK01044,Email,Grubhub,The app is easy to use and checkout is very smooth. After returning to the app. I could not complete the task without retrying. It worked better in the past.,5.0,2025-06-09,English,iOS
FDBK01045,Email,Zomato,The app crashes whenever I open the orders page. While ordering from a saved address. I could not complete the task without retrying. It worked better in the past.,,01-05-2026,Telugu,Web
FDBK01046,Survey,Swiggy,The new interface is confusing and navigation takes too many steps. When switching between wi-fi and mobile data. I could not complete the task without retrying. It worked better in the past.,5.0,2025-12-13,English,Android
FDBK01047,Email,Zomato,The app takes too long to load even on a fast connection. During the evening. I could not complete the task without retrying. It worked better in the past.,3.0,2025-11-12,Hindi,iOS
FDBK01048,Email,Zomato,I cannot log in after the latest update. After placing a second order. I could not complete the task without retrying. It worked better in the past.,1.0,05-04-2025,Telugu,Android
FDBK01049,Google Play,Grubhub,Money was deducted but the order was not confirmed. When several items are in the cart. I could not complete the task without retrying. It worked better in the past.,1.0,12/10/2025,Hindi,Android
FDBK01050,Survey,DoorDash,The order tracking map stopped updating. While checking a previous order. I could not complete the task without retrying. It worked better in the past.,2.0,"Jun 09, 2026",Telugu,Android
FDBK01051,Social Media,Uber Eats,I did not receive the order confirmation notification. After the latest update. It happened more than once. I would like a reliable experience here.,2.0,"Jan 05, 2026",English,Web
FDBK01052,Support Ticket,DoorDash,Search results are not relevant to what I type. On my android phone. It happened more than once. I would like a reliable experience here.,2.0,2026-01-17,English,Web
FDBK01053,Social Media,Uber Eats,Items disappear from my cart before checkout. On my iphone. It happened more than once. I would like a reliable experience here.,2.0,2026-07-29,Tamil,Web
FDBK01054,Social Media,Uber Eats,Please add dark mode to the app. When using mobile data. It happened more than once. I would like a reliable experience here.,2.0,30-03-2026,Tamil,Web
FDBK01055,App Store,DoorDash,I cannot reach a real support agent through the app. After reopening the app. It happened more than once. I would like a reliable experience here.,2.0,2025-05-23,Hindi,iOS
FDBK01056,Google Play,Uber Eats,My saved address disappeared after the app update. During a busy lunch period. It happened more than once. I would like a reliable experience here.,1.0,"Mar 09, 2025",Tamil,iOS
FDBK01057,Survey,Grubhub,The app gave an inaccurate delivery estimate. While using the latest app version. It happened more than once. I would like a reliable experience here.,4.0,01/03/2026,English,Android
FDBK01058,Email,Uber Eats,The app is easy to use and checkout is very smooth. When trying to complete checkout. It happened more than once. I would like a reliable experience here.,5.0,"Jul 10, 2025",English,iOS
FDBK01059,Social Media,Uber Eats,The app crashes whenever I open the orders page. After returning to the app. It happened more than once. I would like a reliable experience here.,4.0,"Nov 08, 2025",English,Android
FDBK01060,Support Ticket,Uber Eats,The new interface is confusing and navigation takes too many steps. While ordering from a saved address. It happened more than once. I would like a reliable experience here.,2.0,03/01/2025,English,iOS
FDBK01061,Social Media,Zomato,The app takes too long to load even on a fast connection. When switching between wi-fi and mobile data. It happened more than once. I would like a reliable experience here.,3.0,04/03/2026,English,Android
FDBK01062,Email,DoorDash,I cannot log in after the latest update. During the evening. It happened more than once. I would like a reliable experience here.,1.0,"Oct 11, 2025",Telugu,Web
FDBK01063,Support Ticket,Uber Eats,Money was deducted but the order was not confirmed. After placing a second order. It happened more than once. I would like a reliable experience here.,,"Aug 03, 2026",Tamil,Android
FDBK01064,Support Ticket,Zomato,The order tracking map stopped updating. When several items are in the cart. It happened more than once. I would like a reliable experience here.,,2026-01-18,Telugu,Android
FDBK01065,Social Media,Zomato,I did not receive the order confirmation notification. While checking a previous order. It happened more than once. I would like a reliable experience here.,3.0,30-05-2025,English,Android
FDBK01066,Survey,DoorDash,Search results are not relevant to what I type. After the latest update. This has happened several times today. I would like a reliable experience here.,2.0,24-02-2025,English,iOS
FDBK01067,App Store,Zomato,Items disappear from my cart before checkout. On my android phone. This has happened several times today. I would like a reliable experience here.,4.0,2025-10-26,English,Android
FDBK01068,Support Ticket,DoorDash,Please add dark mode to the app. On my iphone. This has happened several times today. I would like a reliable experience here.,,11-07-2026,English,iOS
FDBK01069,App Store,Swiggy,I cannot reach a real support agent through the app. When using mobile data. This has happened several times today. I would like a reliable experience here.,,09-04-2025,English,iOS
FDBK01070,Support Ticket,Zomato,My saved address disappeared after the app update. After reopening the app. This has happened several times today. I would like a reliable experience here.,3.0,"Jan 17, 2026",English,Android
FDBK01071,App Store,Grubhub,The app gave an inaccurate delivery estimate. During a busy lunch period. This has happened several times today. I would like a reliable experience here.,,08/06/2025,Telugu,Android
FDBK01072,Google Play,Zomato,The app is easy to use and checkout is very smooth. While using the latest app version. This has happened several times today. I would like a reliable experience here.,4.0,"Mar 04, 2026",English,Web
FDBK01073,Support Ticket,Zomato,The app crashes whenever I open the orders page. When trying to complete checkout. This has happened several times today. I would like a reliable experience here.,5.0,23-12-2025,Hindi,iOS
FDBK01074,Social Media,Swiggy,The new interface is confusing and navigation takes too many steps. After returning to the app. This has happened several times today. I would like a reliable experience here.,1.0,26-06-2025,English,Android
FDBK01075,App Store,Zomato,The app takes too long to load even on a fast connection. While ordering from a saved address. This has happened several times today. I would like a reliable experience here.,2.0,26/05/2025,English,Android
FDBK01076,Google Play,Uber Eats,I cannot log in after the latest update. When switching between wi-fi and mobile data. This has happened several times today. I would like a reliable experience here.,1.0,2026-03-12,Hindi,Android
FDBK01077,Social Media,Grubhub,Money was deducted but the order was not confirmed. During the evening. This has happened several times today. I would like a reliable experience here.,1.0,2025-07-21,Telugu,Android
FDBK01078,Google Play,Swiggy,The order tracking map stopped updating. After placing a second order. This has happened several times today. I would like a reliable experience here.,2.0,2026-04-26,English,Android
FDBK01079,App Store,Grubhub,I did not receive the order confirmation notification. When several items are in the cart. This has happened several times today. I would like a reliable experience here.,4.0,2025-04-09,English,Android
FDBK01080,App Store,DoorDash,Search results are not relevant to what I type. While checking a previous order. This has happened several times today. I would like a reliable experience here.,1.0,2025-12-26,Telugu,iOS
FDBK01081,Email,Grubhub,Items disappear from my cart before checkout. After the latest update. I had to restart the app to continue. I would like a reliable experience here.,,27/12/2025,English,Android
FDBK01082,App Store,Zomato,Please add dark mode to the app. On my android phone. I had to restart the app to continue. I would like a reliable experience here.,4.0,2025-04-12,English,Android
FDBK01083,Google Play,Zomato,I cannot reach a real support agent through the app. On my iphone. I had to restart the app to continue. I would like a reliable experience here.,5.0,2026-07-05,Telugu,Web
FDBK01084,Social Media,Swiggy,My saved address disappeared after the app update. When using mobile data. I had to restart the app to continue. I would like a reliable experience here.,3.0,11/01/2026,English,iOS
FDBK01085,Email,Zomato,The app gave an inaccurate delivery estimate. After reopening the app. I had to restart the app to continue. I would like a reliable experience here.,2.0,"Jan 24, 2026",Hindi,Android
FDBK01086,Google Play,Grubhub,The app is easy to use and checkout is very smooth. During a busy lunch period. I had to restart the app to continue. I would like a reliable experience here.,5.0,2025-11-18,English,Web
FDBK01087,Social Media,Swiggy,The app crashes whenever I open the orders page. While using the latest app version. I had to restart the app to continue. I would like a reliable experience here.,4.0,05-01-2026,English,iOS
FDBK01088,Support Ticket,Uber Eats,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. I had to restart the app to continue. I would like a reliable experience here.,3.0,2026-05-21,Telugu,iOS
FDBK01089,Survey,DoorDash,The app takes too long to load even on a fast connection. After returning to the app. I had to restart the app to continue. I would like a reliable experience here.,4.0,31/03/2026,Hindi,Android
FDBK01090,Support Ticket,Zomato,I cannot log in after the latest update. While ordering from a saved address. I had to restart the app to continue. I would like a reliable experience here.,5.0,"Mar 13, 2025",English,Web
FDBK01091,Email,Swiggy,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. I had to restart the app to continue. I would like a reliable experience here.,3.0,"Apr 18, 2025",English,Android
FDBK01092,Email,Swiggy,The order tracking map stopped updating. During the evening. I had to restart the app to continue. I would like a reliable experience here.,5.0,"Feb 09, 2026",Tamil,Android
FDBK01093,Support Ticket,Zomato,I did not receive the order confirmation notification. After placing a second order. I had to restart the app to continue. I would like a reliable experience here.,2.0,08-03-2025,Telugu,Web
FDBK01094,Survey,Uber Eats,Search results are not relevant to what I type. When several items are in the cart. I had to restart the app to continue. I would like a reliable experience here.,,06/05/2025,English,iOS
FDBK01095,Social Media,Grubhub,Items disappear from my cart before checkout. While checking a previous order. I had to restart the app to continue. I would like a reliable experience here.,3.0,14-02-2026,Hindi,Web
FDBK01096,Survey,Swiggy,Please add dark mode to the app. After the latest update. I had to try the same action again. I would like a reliable experience here.,2.0,08-06-2026,English,iOS
FDBK01097,Social Media,Zomato,I cannot reach a real support agent through the app. On my android phone. I had to try the same action again. I would like a reliable experience here.,2.0,"May 17, 2026",English,Android
FDBK01098,Social Media,Swiggy,My saved address disappeared after the app update. On my iphone. I had to try the same action again. I would like a reliable experience here.,3.0,2025-02-24,English,Web
FDBK01099,Email,Grubhub,The app gave an inaccurate delivery estimate. When using mobile data. I had to try the same action again. I would like a reliable experience here.,2.0,01/12/2025,English,Android
FDBK01100,App Store,DoorDash,The app is easy to use and checkout is very smooth. After reopening the app. I had to try the same action again. I would like a reliable experience here.,5.0,"Jun 17, 2026",Tamil,Web
FDBK01101,Support Ticket,Grubhub,The app crashes whenever I open the orders page. During a busy lunch period. I had to try the same action again. I would like a reliable experience here.,4.0,18-05-2026,Telugu,Android
FDBK01102,Survey,Uber Eats,The new interface is confusing and navigation takes too many steps. While using the latest app version. I had to try the same action again. I would like a reliable experience here.,1.0,"Feb 02, 2025",English,Web
FDBK01103,Google Play,Zomato,The app takes too long to load even on a fast connection. When trying to complete checkout. I had to try the same action again. I would like a reliable experience here.,1.0,"Mar 30, 2026",Telugu,iOS
FDBK01104,App Store,DoorDash,I cannot log in after the latest update. After returning to the app. I had to try the same action again. I would like a reliable experience here.,3.0,"Jun 18, 2025",Tamil,Web
FDBK01105,Social Media,Uber Eats,Money was deducted but the order was not confirmed. While ordering from a saved address. I had to try the same action again. I would like a reliable experience here.,4.0,2026-05-15,Tamil,Web
FDBK01106,Google Play,Uber Eats,The order tracking map stopped updating. When switching between wi-fi and mobile data. I had to try the same action again. I would like a reliable experience here.,4.0,03/05/2026,English,Web
FDBK01107,Support Ticket,DoorDash,I did not receive the order confirmation notification. During the evening. I had to try the same action again. I would like a reliable experience here.,,22-01-2026,English,Android
FDBK01108,Support Ticket,DoorDash,Search results are not relevant to what I type. After placing a second order. I had to try the same action again. I would like a reliable experience here.,,16/02/2025,Tamil,Android
FDBK01109,Survey,DoorDash,Items disappear from my cart before checkout. When several items are in the cart. I had to try the same action again. I would like a reliable experience here.,1.0,"Dec 16, 2025",English,Web
FDBK01110,App Store,Zomato,Please add dark mode to the app. While checking a previous order. I had to try the same action again. I would like a reliable experience here.,5.0,2025-12-26,English,iOS
FDBK01111,Support Ticket,Swiggy,I cannot reach a real support agent through the app. After the latest update. The problem made the order process difficult. I would like a reliable experience here.,,2025-03-28,English,Android
FDBK01112,Survey,Uber Eats,My saved address disappeared after the app update. On my android phone. The problem made the order process difficult. I would like a reliable experience here.,1.0,21-01-2025,Telugu,Web
FDBK01113,Survey,Grubhub,The app gave an inaccurate delivery estimate. On my iphone. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-10-01,English,iOS
FDBK01114,Email,Swiggy,The app is easy to use and checkout is very smooth. When using mobile data. The problem made the order process difficult. I would like a reliable experience here.,5.0,"Jan 22, 2026",Hindi,Android
FDBK01115,Email,DoorDash,The app crashes whenever I open the orders page. After reopening the app. The problem made the order process difficult. I would like a reliable experience here.,3.0,30-07-2025,English,iOS
FDBK01116,Survey,Swiggy,The new interface is confusing and navigation takes too many steps. During a busy lunch period. The problem made the order process difficult. I would like a reliable experience here.,2.0,"Jan 08, 2026",Telugu,Android
