feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK01004,App Store,Uber Eats,The new interface is confusing and navigation takes too many steps. When several items are in the cart. This worked correctly before. It worked better in the past.,1.0,2025-11-30,English,Web,163,28,0,0,0,ui_ux|cart_checkout,ui_ux,1,1
FDBK01005,Email,Uber Eats,The app takes too long to load even on a fast connection. While checking a previous order. This worked correctly before. It worked better in the past.,3.0,2025-08-14,English,Web,150,27,0,0,0,performance,performance,1,1
FDBK01006,Survey,Zomato,I cannot log in after the latest update. After the latest update. I expected the app to handle this more smoothly. It worked better in the past.,4.0,2025-05-29,Hindi,iOS,144,27,0,0,0,login_auth,login_auth,1,1
FDBK01007,App Store,DoorDash,Money was deducted but the order was not confirmed. On my android phone. I expected the app to handle this more smoothly. It worked better in the past.,5.0,2025-05-20,English,Android,151,28,0,0,0,payment,payment,1,1
FDBK01008,Social Media,Grubhub,The order tracking map stopped updating. On my iphone. I expected the app to handle this more smoothly. It worked better in the past.,1.0,2025-10-12,English,iOS,133,24,0,0,0,order_tracking,order_tracking,1,1
FDBK01009,Survey,Uber Eats,I did not receive the order confirmation notification. When using mobile data. I expected the app to handle this more smoothly. It worked better in the past.,,2025-05-20,Hindi,Android,157,27,0,0,0,notifications,notifications,0,1
FDBK01010,Email,Zomato,Search results are not relevant to what I type. After reopening the app. I expected the app to handle this more smoothly. It worked better in the past.,2.0,2025-12-18,Tamil,Android,151,28,0,0,0,search,search,1,1
FDBK01011,Survey,Grubhub,Items disappear from my cart before checkout. During a busy lunch period. I expected the app to handle this more smoothly. It worked better in the past.,1.0,2026-07-21,Hindi,Android,152,27,0,0,0,cart_checkout,cart_checkout,1,1
FDBK01012,Google Play,Uber Eats,Please add dark mode to the app. While using the latest app version. I expected the app to handle this more smoothly. It worked better in the past.,2.0,2026-04-30,Tamil,Android,147,28,0,0,1,feature_request,feature_request,1,1
FDBK01013,Email,Zomato,I cannot reach a real support agent through the app. When trying to complete checkout. I expected the app to handle this more smoothly. It worked better in the past.,3.0,2025-11-09,Telugu,Android,165,30,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK01014,Google Play,Uber Eats,My saved address disappeared after the app update. After returning to the app. I expected the app to handle this more smoothly. It worked better in the past.,1.0,2025-01-06,Tamil,Android,157,28,0,0,0,account,account,1,1
FDBK01015,Social Media,Swiggy,The app gave an inaccurate delivery estimate. While ordering from a saved address. I expected the app to handle this more smoothly. It worked better in the past.,3.0,2026-03-12,Hindi,Web,161,28,0,0,0,account,account,1,1
FDBK01016,Google Play,Uber Eats,The app is easy to use and checkout is very smooth. When switching between wi-fi and mobile data. I expected the app to handle this more smoothly. It worked better in the past.,5.0,2025-09-04,English,Android,176,33,0,0,0,cart_checkout,cart_checkout,1,1
FDBK01017,Social Media,Swiggy,The app crashes whenever I open the orders page. During the evening. I expected the app to handle this more smoothly. It worked better in the past.,2.0,2026-03-01,English,Web,147,27,0,0,0,app_crash,app_crash,1,1
FDBK01018,Survey,Grubhub,The new interface is confusing and navigation takes too many steps. After placing a second order. I expected the app to handle this more smoothly. It worked better in the past.,5.0,2025-09-11,Tamil,Android,176,31,0,0,0,ui_ux,ui_ux,1,1
FDBK01019,App Store,Uber Eats,The app takes too long to load even on a fast connection. When several items are in the cart. I expected the app to handle this more smoothly. It worked better in the past.,,2026-04-11,English,iOS,172,34,0,0,0,performance|cart_checkout,performance,0,1
FDBK01020,Social Media,Swiggy,I cannot log in after the latest update. While checking a previous order. I expected the app to handle this more smoothly. It worked better in the past.,,2026-04-21,Hindi,iOS,152,28,0,0,0,login_auth,login_auth,0,1
FDBK01021,Survey,DoorDash,Money was deducted but the order was not confirmed. After the latest update. The problem started recently. It worked better in the past.,2.0,2026-06-28,Tamil,Android,136,23,0,0,0,payment,payment,1,1
FDBK01022,Google Play,Grubhub,The order tracking map stopped updating. On my android phone. The problem started recently. It worked better in the past.,5.0,2025-03-24,Tamil,iOS,121,20,0,0,0,order_tracking,order_tracking,1,1
FDBK01023,Support Ticket,Uber Eats,I did not receive the order confirmation notification. On my iphone. The problem started recently. It worked better in the past.,3.0,2025-02-22,Telugu,Android,128,21,0,0,0,notifications,notifications,1,1
FDBK01024,Social Media,Grubhub,Search results are not relevant to what I type. When using mobile data. The problem started recently. It worked better in the past.,2.0,2026-10-01,Tamil,Android,131,23,0,0,0,search,search,1,1
FDBK01025,Support Ticket,Zomato,Items disappear from my cart before checkout. After reopening the app. The problem started recently. It worked better in the past.,2.0,2026-07-29,Telugu,Android,130,21,0,0,0,cart_checkout,cart_checkout,1,1
FDBK01026,Social Media,Zomato,Please add dark mode to the app. During a busy lunch period. The problem started recently. It worked better in the past.,,2026-05-05,English,iOS,120,22,0,0,1,feature_request,feature_request,0,1
FDBK01027,Google Play,Swiggy,I cannot reach a real support agent through the app. While using the latest app version. The problem started recently. It worked better in the past.,2.0,2025-10-01,English,iOS,148,26,0,0,0,customer_support,customer_support,1,1
FDBK01028,Email,Swiggy,My saved address disappeared after the app update. When trying to complete checkout. The problem started recently. It worked better in the past.,4.0,2026-04-09,Hindi,iOS,144,23,0,0,0,cart_checkout|account,cart_checkout,1,1
FDBK01029,Social Media,Swiggy,The app gave an inaccurate delivery estimate. After returning to the app. The problem started recently. It worked better in the past.,,2026-08-04,English,Web,133,22,0,0,0,general_product_feedback,general_product_feedback,0,1
FDBK01030,App Store,DoorDash,The app is easy to use and checkout is very smooth. While ordering from a saved address. The problem started recently. It worked better in the past.,5.0,2025-03-31,English,Android,148,27,0,0,0,cart_checkout|account,cart_checkout,1,1
FDBK01031,Social Media,Zomato,The app crashes whenever I open the orders page. When switching between wi-fi and mobile data. The problem started recently. It worked better in the past.,1.0,2025-06-18,Hindi,Android,154,26,0,0,0,app_crash,app_crash,1,1
FDBK01032,Survey,Grubhub,The new interface is confusing and navigation takes too many steps. During the evening. The problem started recently. It worked better in the past.,2.0,2025-07-29,English,Web,147,24,0,0,0,ui_ux,ui_ux,1,1
FDBK01033,Social Media,Swiggy,The app takes too long to load even on a fast connection. After placing a second order. The problem started recently. It worked better in the past.,3.0,2025-12-22,English,Android,147,27,0,0,0,performance,performance,1,1
FDBK01034,App Store,Grubhub,I cannot log in after the latest update. When several items are in the cart. The problem started recently. It worked better in the past.,,2025-03-06,Tamil,iOS,136,25,0,0,0,login_auth|cart_checkout,login_auth,0,1
FDBK01035,Social Media,DoorDash,Money was deducted but the order was not confirmed. While checking a previous order. The problem started recently. It worked better in the past.,5.0,2026-02-26,Hindi,Web,144,24,0,0,0,payment,payment,1,1
FDBK01036,App Store,DoorDash,The order tracking map stopped updating. After the latest update. I could not complete the task without retrying. It worked better in the past.,4.0,2026-04-14,English,iOS,143,24,0,0,0,order_tracking,order_tracking,1,1
FDBK01037,Support Ticket,Swiggy,I did not receive the order confirmation notification. On my android phone. I could not complete the task without retrying. It worked better in the past.,2.0,2025-08-21,English,iOS,153,26,0,0,0,notifications,notifications,1,1
FDBK01038,Email,Zomato,Search results are not relevant to what I type. On my iphone. I could not complete the task without retrying. It worked better in the past.,2.0,2025-10-19,Tamil,iOS,139,26,0,0,0,search,search,1,1
FDBK01039,Social Media,Zomato,Items disappear from my cart before checkout. When using mobile data. I could not complete the task without retrying. It worked better in the past.,,2025-06-07,English,Android,147,25,0,0,0,cart_checkout,cart_checkout,0,1
FDBK01040,Email,Zomato,Please add dark mode to the app. After reopening the app. I could not complete the task without retrying. It worked better in the past.,2.0,2025-04-30,Hindi,iOS,135,25,0,0,1,feature_request,feature_request,1,1
FDBK01041,Email,Swiggy,I cannot reach a real support agent through the app. During a busy lunch period. I could not complete the task without retrying. It worked better in the past.,2.0,2026-01-14,Tamil,iOS,158,29,0,0,0,customer_support,customer_support,1,1
FDBK01042,Survey,Grubhub,My saved address disappeared after the app update. While using the latest app version. I could not complete the task without retrying. It worked better in the past.,2.0,2025-12-19,English,iOS,164,28,0,0,0,account,account,1,1
FDBK01043,Survey,Zomato,The app gave an inaccurate delivery estimate. When trying to complete checkout. I could not complete the task without retrying. It worked better in the past.,3.0,2025-05-05,Hindi,iOS,157,26,0,0,0,cart_checkout,cart_checkout,1,1
FDBK01044,Email,Grubhub,The app is easy to use and checkout is very smooth. After returning to the app. I could not complete the task without retrying. It worked better in the past.,5.0,2025-06-09,English,iOS,157,30,0,0,0,cart_checkout,cart_checkout,1,1
FDBK01045,Email,Zomato,The app crashes whenever I open the orders page. While ordering from a saved address. I could not complete the task without retrying. It worked better in the past.,,2026-01-05,Telugu,Web,163,29,0,0,0,app_crash|account,app_crash,0,1
FDBK01046,Survey,Swiggy,The new interface is confusing and navigation takes too many steps. When switching between wi-fi and mobile data. I could not complete the task without retrying. It worked better in the past.,5.0,2025-12-13,English,Android,191,32,0,0,0,ui_ux,ui_ux,1,1
FDBK01047,Email,Zomato,The app takes too long to load even on a fast connection. During the evening. I could not complete the task without retrying. It worked better in the past.,3.0,2025-11-12,Hindi,iOS,155,29,0,0,0,performance,performance,1,1
FDBK01048,Email,Zomato,I cannot log in after the latest update. After placing a second order. I could not complete the task without retrying. It worked better in the past.,1.0,2025-05-04,Telugu,Android,148,27,0,0,0,login_auth,login_auth,1,1
FDBK01049,Google Play,Grubhub,Money was deducted but the order was not confirmed. When several items are in the cart. I could not complete the task without retrying. It worked better in the past.,1.0,2025-12-10,Hindi,Android,165,30,0,0,0,payment|cart_checkout,payment,1,1
FDBK01050,Survey,DoorDash,The order tracking map stopped updating. While checking a previous order. I could not complete the task without retrying. It worked better in the past.,2.0,2026-06-09,Telugu,Android,151,25,0,0,0,order_tracking,order_tracking,1,1
FDBK01051,Social Media,Uber Eats,I did not receive the order confirmation notification. After the latest update. It happened more than once. I would like a reliable experience here.,2.0,2026-01-05,English,Web,148,24,0,0,1,notifications|feature_request,notifications,1,1
FDBK01052,Support Ticket,DoorDash,Search results are not relevant to what I type. On my android phone. It happened more than once. I would like a reliable experience here.,2.0,2026-01-17,English,Web,137,25,0,0,1,search|feature_request,search,1,1
FDBK01053,Social Media,Uber Eats,Items disappear from my cart before checkout. On my iphone. It happened more than once. I would like a reliable experience here.,2.0,2026-07-29,Tamil,Web,128,22,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01054,Social Media,Uber Eats,Please add dark mode to the app. When using mobile data. It happened more than once. I would like a reliable experience here.,2.0,2026-03-30,Tamil,Web,125,23,0,0,1,feature_request,feature_request,1,1
FDBK01055,App Store,DoorDash,I cannot reach a real support agent through the app. After reopening the app. It happened more than once. I would like a reliable experience here.,2.0,2025-05-23,Hindi,iOS,146,26,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01056,Google Play,Uber Eats,My saved address disappeared after the app update. During a busy lunch period. It happened more than once. I would like a reliable experience here.,1.0,2025-03-09,Tamil,iOS,147,25,0,0,1,feature_request|account,feature_request,1,1
FDBK01057,Survey,Grubhub,The app gave an inaccurate delivery estimate. While using the latest app version. It happened more than once. I would like a reliable experience here.,4.0,2026-01-03,English,Android,150,25,0,0,1,feature_request,feature_request,1,1
FDBK01058,Email,Uber Eats,The app is easy to use and checkout is very smooth. When trying to complete checkout. It happened more than once. I would like a reliable experience here.,5.0,2025-07-10,English,iOS,154,28,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01059,Social Media,Uber Eats,The app crashes whenever I open the orders page. After returning to the app. It happened more than once. I would like a reliable experience here.,4.0,2025-11-08,English,Android,145,26,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01060,Support Ticket,Uber Eats,The new interface is confusing and navigation takes too many steps. While ordering from a saved address. It happened more than once. I would like a reliable experience here.,2.0,2025-03-01,English,iOS,173,29,0,0,1,ui_ux|feature_request|account,ui_ux,1,1
FDBK01061,Social Media,Zomato,The app takes too long to load even on a fast connection. When switching between wi-fi and mobile data. It happened more than once. I would like a reliable experience here.,3.0,2026-04-03,English,Android,172,31,0,0,1,performance|feature_request,performance,1,1
FDBK01062,Email,DoorDash,I cannot log in after the latest update. During the evening. It happened more than once. I would like a reliable experience here.,1.0,2025-10-11,Telugu,Web,129,23,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01063,Support Ticket,Uber Eats,Money was deducted but the order was not confirmed. After placing a second order. It happened more than once. I would like a reliable experience here.,,2026-08-03,Tamil,Android,150,26,0,0,1,payment|feature_request,payment,0,1
FDBK01064,Support Ticket,Zomato,The order tracking map stopped updating. When several items are in the cart. It happened more than once. I would like a reliable experience here.,,2026-01-18,Telugu,Android,145,25,0,0,1,order_tracking|cart_checkout|feature_request,order_tracking,0,1
FDBK01065,Social Media,Zomato,I did not receive the order confirmation notification. While checking a previous order. It happened more than once. I would like a reliable experience here.,3.0,2025-05-30,English,Android,156,25,0,0,1,notifications|feature_request,notifications,1,1
FDBK01066,Survey,DoorDash,Search results are not relevant to what I type. After the latest update. This has happened several times today. I would like a reliable experience here.,2.0,2025-02-24,English,iOS,152,26,0,0,1,search|feature_request,search,1,1
FDBK01067,App Store,Zomato,Items disappear from my cart before checkout. On my android phone. This has happened several times today. I would like a reliable experience here.,4.0,2025-10-26,English,Android,146,24,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01068,Support Ticket,DoorDash,Please add dark mode to the app. On my iphone. This has happened several times today. I would like a reliable experience here.,,2026-11-07,English,iOS,126,23,0,0,1,feature_request,feature_request,0,1
FDBK01069,App Store,Swiggy,I cannot reach a real support agent through the app. When using mobile data. This has happened several times today. I would like a reliable experience here.,,2025-09-04,English,iOS,156,27,0,0,1,feature_request|customer_support,feature_request,0,1
FDBK01070,Support Ticket,Zomato,My saved address disappeared after the app update. After reopening the app. This has happened several times today. I would like a reliable experience here.,3.0,2026-01-17,English,Android,155,25,0,0,1,feature_request|account,feature_request,1,1
FDBK01071,App Store,Grubhub,The app gave an inaccurate delivery estimate. During a busy lunch period. This has happened several times today. I would like a reliable experience here.,,2025-08-06,Telugu,Android,153,25,0,0,1,feature_request,feature_request,0,1
FDBK01072,Google Play,Zomato,The app is easy to use and checkout is very smooth. While using the latest app version. This has happened several times today. I would like a reliable experience here.,4.0,2026-03-04,English,Web,167,30,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01073,Support Ticket,Zomato,The app crashes whenever I open the orders page. When trying to complete checkout. This has happened several times today. I would like a reliable experience here.,5.0,2025-12-23,Hindi,iOS,162,27,0,0,1,app_crash|cart_checkout|feature_request,app_crash,1,1
FDBK01074,Social Media,Swiggy,The new interface is confusing and navigation takes too many steps. After returning to the app. This has happened several times today. I would like a reliable experience here.,1.0,2025-06-26,English,Android,175,29,0,0,1,ui_ux|feature_request,ui_ux,1,1
FDBK01075,App Store,Zomato,The app takes too long to load even on a fast connection. While ordering from a saved address. This has happened several times today. I would like a reliable experience here.,2.0,2025-05-26,English,Android,174,31,0,0,1,performance|feature_request|account,performance,1,1
FDBK01076,Google Play,Uber Eats,I cannot log in after the latest update. When switching between wi-fi and mobile data. This has happened several times today. I would like a reliable experience here.,1.0,2026-03-12,Hindi,Android,166,28,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01077,Social Media,Grubhub,Money was deducted but the order was not confirmed. During the evening. This has happened several times today. I would like a reliable experience here.,1.0,2025-07-21,Telugu,Android,151,25,0,0,1,payment|feature_request,payment,1,1
FDBK01078,Google Play,Swiggy,The order tracking map stopped updating. After placing a second order. This has happened several times today. I would like a reliable experience here.,2.0,2026-04-26,English,Android,150,24,0,0,1,order_tracking|feature_request,order_tracking,1,1
FDBK01079,App Store,Grubhub,I did not receive the order confirmation notification. When several items are in the cart. This has happened several times today. I would like a reliable experience here.,4.0,2025-04-09,English,Android,170,28,0,0,1,notifications|cart_checkout|feature_request,notifications,1,1
FDBK01080,App Store,DoorDash,Search results are not relevant to what I type. While checking a previous order. This has happened several times today. I would like a reliable experience here.,1.0,2025-12-26,Telugu,iOS,160,27,0,0,1,search|feature_request,search,1,1
FDBK01081,Email,Grubhub,Items disappear from my cart before checkout. After the latest update. I had to restart the app to continue. I would like a reliable experience here.,,2025-12-27,English,Android,149,26,0,0,1,cart_checkout|feature_request,cart_checkout,0,1
FDBK01082,App Store,Zomato,Please add dark mode to the app. On my android phone. I had to restart the app to continue. I would like a reliable experience here.,4.0,2025-04-12,English,Android,132,26,0,0,1,feature_request,feature_request,1,1
FDBK01083,Google Play,Zomato,I cannot reach a real support agent through the app. On my iphone. I had to restart the app to continue. I would like a reliable experience here.,5.0,2026-07-05,Telugu,Web,145,28,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01084,Social Media,Swiggy,My saved address disappeared after the app update. When using mobile data. I had to restart the app to continue. I would like a reliable experience here.,3.0,2026-11-01,English,iOS,153,27,0,0,1,feature_request|account,feature_request,1,1
FDBK01085,Email,Zomato,The app gave an inaccurate delivery estimate. After reopening the app. I had to restart the app to continue. I would like a reliable experience here.,2.0,2026-01-24,Hindi,Android,149,26,0,0,1,feature_request,feature_request,1,1
FDBK01086,Google Play,Grubhub,The app is easy to use and checkout is very smooth. During a busy lunch period. I had to restart the app to continue. I would like a reliable experience here.,5.0,2025-11-18,English,Web,158,31,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01087,Social Media,Swiggy,The app crashes whenever I open the orders page. While using the latest app version. I had to restart the app to continue. I would like a reliable experience here.,4.0,2026-05-01,English,iOS,163,30,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01088,Support Ticket,Uber Eats,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. I had to restart the app to continue. I would like a reliable experience here.,3.0,2026-05-21,Telugu,iOS,180,31,0,0,1,ui_ux|cart_checkout|feature_request,ui_ux,1,1
FDBK01089,Survey,DoorDash,The app takes too long to load even on a fast connection. After returning to the app. I had to restart the app to continue. I would like a reliable experience here.,4.0,2026-03-31,Hindi,Android,164,32,0,0,1,performance|feature_request,performance,1,1
FDBK01090,Support Ticket,Zomato,I cannot log in after the latest update. While ordering from a saved address. I had to restart the app to continue. I would like a reliable experience here.,5.0,2025-03-13,English,Web,156,29,0,0,1,login_auth|feature_request|account,login_auth,1,1
FDBK01091,Email,Swiggy,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. I had to restart the app to continue. I would like a reliable experience here.,3.0,2025-04-18,English,Android,176,31,0,0,1,payment|feature_request,payment,1,1
FDBK01092,Email,Swiggy,The order tracking map stopped updating. During the evening. I had to restart the app to continue. I would like a reliable experience here.,5.0,2026-02-09,Tamil,Android,139,24,0,0,1,order_tracking|feature_request,order_tracking,1,1
FDBK01093,Support Ticket,Zomato,I did not receive the order confirmation notification. After placing a second order. I had to restart the app to continue. I would like a reliable experience here.,2.0,2025-08-03,Telugu,Web,163,28,0,0,1,notifications|feature_request,notifications,1,1
FDBK01094,Survey,Uber Eats,Search results are not relevant to what I type. When several items are in the cart. I had to restart the app to continue. I would like a reliable experience here.,,2025-06-05,English,iOS,162,31,0,0,1,search|cart_checkout|feature_request,search,0,1
FDBK01095,Social Media,Grubhub,Items disappear from my cart before checkout. While checking a previous order. I had to restart the app to continue. I would like a reliable experience here.,3.0,2026-02-14,Hindi,Web,157,27,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01096,Survey,Swiggy,Please add dark mode to the app. After the latest update. I had to try the same action again. I would like a reliable experience here.,2.0,2026-08-06,English,iOS,134,26,0,0,1,feature_request,feature_request,1,1
FDBK01097,Social Media,Zomato,I cannot reach a real support agent through the app. On my android phone. I had to try the same action again. I would like a reliable experience here.,2.0,2026-05-17,English,Android,150,29,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01098,Social Media,Swiggy,My saved address disappeared after the app update. On my iphone. I had to try the same action again. I would like a reliable experience here.,3.0,2025-02-24,English,Web,141,26,0,0,1,feature_request|account,feature_request,1,1
FDBK01099,Email,Grubhub,The app gave an inaccurate delivery estimate. When using mobile data. I had to try the same action again. I would like a reliable experience here.,2.0,2025-01-12,English,Android,146,26,0,0,1,feature_request,feature_request,1,1
FDBK01100,App Store,DoorDash,The app is easy to use and checkout is very smooth. After reopening the app. I had to try the same action again. I would like a reliable experience here.,5.0,2026-06-17,Tamil,Web,153,30,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01101,Support Ticket,Grubhub,The app crashes whenever I open the orders page. During a busy lunch period. I had to try the same action again. I would like a reliable experience here.,4.0,2026-05-18,Telugu,Android,153,29,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01102,Survey,Uber Eats,The new interface is confusing and navigation takes too many steps. While using the latest app version. I had to try the same action again. I would like a reliable experience here.,1.0,2025-02-02,English,Web,180,32,0,0,1,ui_ux|feature_request,ui_ux,1,1
FDBK01103,Google Play,Zomato,The app takes too long to load even on a fast connection. When trying to complete checkout. I had to try the same action again. I would like a reliable experience here.,1.0,2026-03-30,Telugu,iOS,168,32,0,0,1,performance|cart_checkout|feature_request,performance,1,1
FDBK01104,App Store,DoorDash,I cannot log in after the latest update. After returning to the app. I had to try the same action again. I would like a reliable experience here.,3.0,2025-06-18,Tamil,Web,145,28,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01105,Social Media,Uber Eats,Money was deducted but the order was not confirmed. While ordering from a saved address. I had to try the same action again. I would like a reliable experience here.,4.0,2026-05-15,Tamil,Web,165,30,0,0,1,payment|feature_request|account,payment,1,1
FDBK01106,Google Play,Uber Eats,The order tracking map stopped updating. When switching between wi-fi and mobile data. I had to try the same action again. I would like a reliable experience here.,4.0,2026-03-05,English,Web,163,28,0,0,1,order_tracking|feature_request,order_tracking,1,1
FDBK01107,Support Ticket,DoorDash,I did not receive the order confirmation notification. During the evening. I had to try the same action again. I would like a reliable experience here.,,2026-01-22,English,Android,151,26,0,0,1,notifications|feature_request,notifications,0,1
FDBK01108,Support Ticket,DoorDash,Search results are not relevant to what I type. After placing a second order. I had to try the same action again. I would like a reliable experience here.,,2025-02-16,Tamil,Android,154,29,0,0,1,search|feature_request,search,0,1
FDBK01109,Survey,DoorDash,Items disappear from my cart before checkout. When several items are in the cart. I had to try the same action again. I would like a reliable experience here.,1.0,2025-12-16,English,Web,158,29,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01110,App Store,Zomato,Please add dark mode to the app. While checking a previous order. I had to try the same action again. I would like a reliable experience here.,5.0,2025-12-26,English,iOS,142,27,0,0,1,feature_request,feature_request,1,1
FDBK01111,Support Ticket,Swiggy,I cannot reach a real support agent through the app. After the latest update. The problem made the order process difficult. I would like a reliable experience here.,,2025-03-28,English,Android,164,28,0,0,1,feature_request|customer_support,feature_request,0,1
FDBK01112,Survey,Uber Eats,My saved address disappeared after the app update. On my android phone. The problem made the order process difficult. I would like a reliable experience here.,1.0,2025-01-21,Telugu,Web,158,26,0,0,1,feature_request|account,feature_request,1,1
FDBK01113,Survey,Grubhub,The app gave an inaccurate delivery estimate. On my iphone. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-10-01,English,iOS,146,24,0,0,1,feature_request,feature_request,1,1
FDBK01114,Email,Swiggy,The app is easy to use and checkout is very smooth. When using mobile data. The problem made the order process difficult. I would like a reliable experience here.,5.0,2026-01-22,Hindi,Android,162,29,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01115,Email,DoorDash,The app crashes whenever I open the orders page. After reopening the app. The problem made the order process difficult. I would like a reliable experience here.,3.0,2025-07-30,English,iOS,160,27,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01116,Survey,Swiggy,The new interface is confusing and navigation takes too many steps. During a busy lunch period. The problem made the order process difficult. I would like a reliable experience here.,2.0,2026-01-08,Telugu,Android,182,30,0,0,1,ui_ux|feature_request,ui_ux,1,1
FDBK01117,Support Ticket,Grubhub,The app takes too long to load even on a fast connection. While using the latest app version. The problem made the order process difficult. I would like a reliable experience here.,1.0,2025-10-22,Hindi,Android,180,32,0,0,1,performance|feature_request,performance,1,1
FDBK01118,Support Ticket,DoorDash,I cannot log in after the latest update. When trying to complete checkout. The problem made the order process difficult. I would like a reliable experience here.,4.0,2025-04-05,English,Web,161,27,0,0,1,login_auth|cart_checkout|feature_request,login_auth,1,1
FDBK01119,Google Play,DoorDash,Money was deducted but the order was not confirmed. After returning to the app. The problem made the order process difficult. I would like a reliable experience here.,2.0,2026-03-14,Telugu,iOS,166,28,0,0,1,payment|feature_request,payment,1,1
FDBK01120,Survey,Uber Eats,The order tracking map stopped updating. While ordering from a saved address. The problem made the order process difficult. I would like a reliable experience here.,2.0,2026-03-20,English,Web,164,26,0,0,1,order_tracking|feature_request|account,order_tracking,1,1
FDBK01121,Social Media,Grubhub,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. The problem made the order process difficult. I would like a reliable experience here.,1.0,2026-07-15,English,Web,187,29,0,0,1,notifications|feature_request,notifications,1,1
FDBK01122,Social Media,Grubhub,Search results are not relevant to what I type. During the evening. The problem made the order process difficult. I would like a reliable experience here.,2.0,2025-08-07,Telugu,Web,154,26,0,0,1,search|feature_request,search,1,1
FDBK01123,App Store,DoorDash,Items disappear from my cart before checkout. After placing a second order. The problem made the order process difficult. I would like a reliable experience here.,4.0,2026-08-03,Hindi,Android,162,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01124,Social Media,DoorDash,Please add dark mode to the app. When several items are in the cart. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-04-09,Hindi,Web,155,28,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01125,App Store,Uber Eats,I cannot reach a real support agent through the app. While checking a previous order. The problem made the order process difficult. I would like a reliable experience here.,5.0,2025-11-23,English,iOS,172,29,0,0,1,feature_request|customer_support,feature_request,1,1
FDBK01126,Email,Zomato,My saved address disappeared after the app update. After the latest update. The issue is still happening. I would like a reliable experience here.,5.0,2025-06-14,Hindi,Android,146,24,0,0,1,feature_request|account,feature_request,1,1
FDBK01127,Google Play,Zomato,The app gave an inaccurate delivery estimate. On my android phone. The issue is still happening. I would like a reliable experience here.,2.0,2025-04-27,English,Web,137,23,0,0,1,feature_request,feature_request,1,1
FDBK01128,Social Media,Swiggy,The app is easy to use and checkout is very smooth. On my iphone. The issue is still happening. I would like a reliable experience here.,5.0,2026-05-13,English,Android,136,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK01129,Support Ticket,DoorDash,The app crashes whenever I open the orders page. When using mobile data. The issue is still happening. I would like a reliable experience here.,1.0,2025-07-10,Tamil,Android,143,25,0,0,1,app_crash|feature_request,app_crash,1,1
FDBK01130,Google Play,Swiggy,The new interface is confusing and navigation takes too many steps. After reopening the app. The issue is still happening. I would like a reliable experience here.,,2025-02-13,English,iOS,163,27,0,0,1,ui_ux|feature_request,ui_ux,0,1
FDBK01131,Support Ticket,Swiggy,The app takes too long to load even on a fast connection. During a busy lunch period. The issue is still happening. I would like a reliable experience here.,3.0,2025-11-02,Hindi,Android,156,29,0,0,1,performance|feature_request,performance,1,1
FDBK01132,Social Media,Grubhub,I cannot log in after the latest update. While using the latest app version. The issue is still happening. I would like a reliable experience here.,4.0,2025-08-30,English,iOS,147,26,0,0,1,login_auth|feature_request,login_auth,1,1
FDBK01133,Email,Swiggy,Money was deducted but the order was not confirmed. When trying to complete checkout. The issue is still happening. I would like a reliable experience here.,2.0,2026-05-24,English,iOS,156,26,0,0,1,payment|cart_checkout|feature_request,payment,1,1
FDBK01134,App Store,Zomato,The order tracking map stopped updating. After returning to the app. The issue is still happening. I would like a reliable experience here.,3.0,2026-04-02,English,Android,139,23,0,0,1,order_tracking|feature_request,order_tracking,1,1
